payment_id,timestamp,currency,amount,amount_cad,channel,customer_segment,customer_risk_tier,sender_country,receiver_country,cross_border,sender_bic,receiver_bic,sender_id,receiver_id,payment_purpose,sanctions_flag,rule_high_value,rule_cb_high,rule_high_risk_country,date,rule_velocity,date_dt,near_threshold,rule_structuring,flagged
9453,2025-05-21 00:03:00,EUR,39216.28,57647.93,SWIFT,Retail,Low,NO,JP,1,JSGBNOQJSV0,EVFDNZ3T7Q9,12633,27734,Internal Transfer,0,0,0,0,2025-05-21,0,2025-05-21,0,0,0
9330,2025-06-17 12:15:00,CAD,52046.82,52046.82,SWIFT,Corporate,High,ES,IN,1,MXCTNOTSUN9,NWGEZALJ75D,12633,24973,FX Transfer,0,0,0,0,2025-06-17,0,2025-06-17,0,0,0
9985,2024-07-20 22:20:00,INR,14571025.38,233136.41,ACH,SMB,Medium,IT,NL,1,SDAQARKMZS7,XIZINZ2ZFOC,12634,37701,Invoice Payment,0,1,1,0,2024-07-20,0,2024-07-20,0,0,1
4714,2025-03-11 02:59:00,EUR,134594.89,197854.49,SWIFT,Retail,Low,FR,CN,1,XSGISEU7VCE,QSEFGBO9DY9,12634,35762,Remittance,0,1,1,0,2025-03-11,0,2025-03-11,0,0,1
7982,2024-07-16 12:06:00,INR,6037911.43,96606.58,SWIFT,Retail,Low,RU,AR,1,OVWSAUPRYXO,SCNCCHACDKD,12636,22958,Invoice Payment,0,0,1,0,2024-07-16,0,2024-07-16,1,0,1
2104,2024-08-27 22:29:00,INR,2279081.85,36465.31,SWIFT,SMB,High,SA,SA,0,CEJRGBT82VV,GWOAFRG92KL,12637,32095,Payroll,0,0,0,0,2024-08-27,0,2024-08-27,0,0,0
8489,2024-10-26 13:12:00,JPY,11618453.23,127802.99,SWIFT,Retail,Low,UA,JP,1,JDAHNZJW24O,FOHGFRA6E1M,12637,33039,FX Transfer,0,1,1,0,2024-10-26,0,2024-10-26,0,0,1
4627,2025-05-29 23:12:00,AUD,4148.73,3733.86,SWIFT,Retail,Low,HK,TR,1,NSHFHKBT3HZ,FOWHDEU6V9O,12637,30413,FX Transfer,0,0,0,0,2025-05-29,0,2025-05-29,0,0,0
4756,2024-07-31 09:47:00,AUD,133993.08,120593.77,SWIFT,Retail,Low,IN,BR,1,SAKJSGURZW4,GIXKPLP77VL,12640,27808,Invoice Payment,0,1,1,0,2024-07-31,0,2024-07-31,0,0,1
6023,2024-04-20 00:52:00,AUD,15253.42,13728.08,SWIFT,SMB,Low,DK,DE,1,EIUANLEFIIQ,AONDUSH0FE7,12642,34794,Payroll,0,0,0,0,2024-04-20,0,2024-04-20,0,0,0
8376,2024-06-12 18:32:00,JPY,10048238.99,110530.63,SWIFT,SMB,Low,MX,SA,1,LUQGMXH247Q,KRIMESK3N8F,12642,34894,Vendor Settlement,0,1,1,0,2024-06-12,0,2024-06-12,0,0,1
4598,2025-07-04 00:25:00,EUR,92161.81,135477.86,SWIFT,Retail,Medium,FR,CN,1,UGOIIEWU3RI,IIRJIELX2XJ,12643,21558,Tax Payment,0,1,1,0,2025-07-04,0,2025-07-04,0,0,1
924,2025-05-26 14:23:00,EUR,167576.56,246337.54,ACH,Retail,Medium,BR,NL,1,RTQENLS6QNY,WDVXUAD3SYH,12644,29081,Tax Payment,0,1,1,0,2025-05-26,0,2025-05-26,0,0,1
6205,2024-05-01 02:34:00,AUD,141680.92,127512.83,SWIFT,Retail,Medium,CA,IE,1,ADQLTRECN60,CMTLMX1SLDI,12645,36113,Remittance,0,1,1,0,2024-05-01,0,2024-05-01,0,0,1
1545,2024-04-03 14:40:00,AUD,52675.9,47408.31,SWIFT,SMB,Low,AR,IE,1,XYQUDK0JDYO,LIIBCAGJ1CE,12646,30331,Payroll,0,0,0,0,2024-04-03,0,2024-04-03,0,0,0
2502,2024-11-08 23:17:00,AUD,148823.68,133941.31,ACH,SMB,Medium,AR,JP,1,KOCPJPER7QW,SHDUGB1Q3TX,12646,34144,Internal Transfer,0,1,1,0,2024-11-08,0,2024-11-08,0,0,1
13,2024-01-06 15:49:00,CAD,131356.98,131356.98,WIRE,Retail,Low,NO,SE,1,BCLARU6PWSS,SLNMNOZ57JU,12647,31524,Internal Transfer,0,1,1,0,2024-01-06,0,2024-01-06,0,0,1
6973,2024-01-06 20:52:00,JPY,19932436.93,219256.81,WIRE,SMB,Low,IN,SG,1,DXMTES7P7PY,WNYPUAAU0FB,12647,29624,Loan Repayment,0,1,1,0,2024-01-06,0,2024-01-06,0,0,1
7649,2025-07-14 16:08:00,USD,6403.05,8644.12,ACH,Retail,Low,IE,AE,1,TTAZRU06Z65,LTCORU7QOGF,12647,32159,Remittance,0,0,0,0,2025-07-14,0,2025-07-14,0,0,0
687,2024-09-05 11:00:00,INR,13655357.64,218485.72,ACH,Corporate,Low,US,CH,1,QNGOSGRR46V,THEIFRT6VQ0,12648,37780,FX Transfer,0,1,1,0,2024-09-05,0,2024-09-05,0,0,1
3808,2024-04-26 05:08:00,INR,187738.43,3003.81,SWIFT,Retail,High,NL,TR,1,BOEAITMPKFG,EVAVAUHL2R1,12649,32458,Remittance,0,0,0,0,2024-04-26,0,2024-04-26,0,0,0
8228,2025-04-19 01:32:00,JPY,503970.8,5543.68,WIRE,Retail,Low,IN,CH,1,BHMWNL6L47O,MZCVMXM8D4S,12649,22435,FX Transfer,0,0,0,0,2025-04-19,0,2025-04-19,0,0,0
4511,2024-09-20 21:16:00,USD,193542.59,261282.5,ACH,Corporate,Low,BR,NZ,1,EDZMNL6GZ50,BITNINRXJ3A,12652,34642,FX Transfer,0,1,1,0,2024-09-20,0,2024-09-20,0,0,1
1522,2025-05-12 22:20:00,AUD,135268.36,121741.52,SWIFT,Retail,Low,US,AE,1,IDMBBR5PRHM,MSNXNZBEI1D,12654,22314,Payroll,0,1,1,0,2025-05-12,0,2025-05-12,0,0,1
2989,2024-02-19 07:25:00,CAD,116267.57,116267.57,WIRE,Retail,Medium,GB,NO,1,IXVMFR97ELF,AZIPAEC54FW,12655,37811,Loan Repayment,0,1,1,0,2024-02-19,0,2024-02-19,0,0,1
6772,2025-05-03 15:59:00,EUR,172179.29,253103.56,WIRE,Retail,Medium,IE,FR,1,NOPMNZDJ75M,WQSTSGXYOD4,12655,24342,Vendor Settlement,0,1,1,0,2025-05-03,0,2025-05-03,0,0,1
5049,2025-09-22 21:31:00,INR,7526448.48,120423.18,SWIFT,SMB,Low,AR,RU,1,CCNSIE3QRZN,IMPRUAJ0TL2,12655,31608,Remittance,0,1,1,1,2025-09-22,0,2025-09-22,0,0,1
9459,2024-12-16 05:07:00,JPY,17532465.48,192857.12,SWIFT,Retail,Medium,US,AR,1,VYFOIESNHXM,CLHLDKEEA0G,12656,28940,Vendor Settlement,0,1,1,0,2024-12-16,0,2024-12-16,0,0,1
5504,2024-10-27 13:19:00,USD,15940.25,21519.34,SWIFT,Corporate,Low,JP,TR,1,AHFECN5JTBY,DRWIMXH1SZ0,12657,22013,Loan Repayment,0,0,0,0,2024-10-27,0,2024-10-27,0,0,0
3821,2024-12-27 09:00:00,USD,99817.97,134754.26,ACH,SMB,Medium,DK,SG,1,DTIVHKEZ2ZL,RWILSAHVSO9,12657,29245,FX Transfer,0,1,1,0,2024-12-27,0,2024-12-27,0,0,1
6707,2025-05-21 10:01:00,GBP,86793.92,149285.54,WIRE,SMB,Low,AU,AU,0,TIUFITCOHZ5,UQOMES3NEAR,12657,27720,Vendor Settlement,0,1,0,0,2025-05-21,0,2025-05-21,0,0,1
2697,2024-06-19 02:02:00,GBP,137005.38,235649.25,SWIFT,Retail,Medium,JP,HK,1,OIYVTRS0YFY,AQBDZAQPUZ7,12658,28485,Vendor Settlement,0,1,1,0,2024-06-19,0,2024-06-19,0,0,1
1000,2025-08-11 22:09:00,INR,10577917.92,169246.69,ACH,Corporate,Low,IE,IT,1,FYBRAEKQI98,ZMTCGB4JTAG,12658,26867,Invoice Payment,0,1,1,0,2025-08-11,0,2025-08-11,0,0,1
269,2024-08-22 12:13:00,CNY,266332.2,50603.12,ACH,Retail,Medium,BR,SG,1,VOIYCNSBJ07,GHLNINQ1LDW,12660,31367,Loan Repayment,0,0,0,0,2024-08-22,0,2024-08-22,0,0,0
1268,2025-03-17 01:07:00,GBP,78555.28,135115.08,SWIFT,Retail,Low,SA,DE,1,OXORMX44WV4,SFOYESER9AK,12662,26121,Internal Transfer,0,1,1,0,2025-03-17,0,2025-03-17,0,0,1
4082,2025-05-25 18:32:00,CNY,619407.08,117687.35,SWIFT,Retail,Low,SA,NL,1,EULWZAVJWXZ,WDWCCAHX55A,12662,31271,Vendor Settlement,0,1,1,0,2025-05-25,0,2025-05-25,0,0,1
5149,2024-03-20 09:35:00,JPY,10183362.02,112016.98,ACH,Retail,Low,SE,CN,1,PQXJTRFMBTM,KHWJCHJB1G7,12664,39969,Vendor Settlement,0,1,1,0,2024-03-20,0,2024-03-20,0,0,1
7778,2024-07-20 13:43:00,CAD,61326.69,61326.69,SWIFT,Retail,Low,CH,US,1,DEPQNLA912F,NKXMZAUOOMZ,12664,25715,Payroll,0,0,0,0,2024-07-20,0,2024-07-20,0,0,0
7285,2024-08-16 23:47:00,CNY,395140.31,75076.66,ACH,Retail,Low,SE,FR,1,ZZEJESSIS5X,JZAYSERARB6,12664,30652,Tax Payment,0,0,1,0,2024-08-16,0,2024-08-16,0,0,1
3611,2024-06-17 09:37:00,EUR,127488.1,187407.51,RTP,Retail,High,ZA,PL,1,VYEZESF5M6Z,CBXVINYTZOW,12665,38796,FX Transfer,0,1,1,0,2024-06-17,0,2024-06-17,0,0,1
2263,2025-04-30 19:13:00,CNY,1117362.71,212298.91,SWIFT,Retail,Medium,DE,TR,1,GCJTAE7Q99Y,CQYNUS0DNH1,12665,30512,FX Transfer,0,1,1,0,2025-04-30,0,2025-04-30,0,0,1
2366,2025-05-25 21:03:00,JPY,3441505.02,37856.56,SWIFT,Retail,Low,IE,AR,1,PHXYCARQO4A,CYQSNLBC1BO,12665,36713,Loan Repayment,0,0,0,0,2025-05-25,0,2025-05-25,0,0,0
3413,2024-07-28 06:02:00,AUD,160354.51,144319.06,SWIFT,Retail,Low,DK,DE,1,ZSFTSEFWNVZ,VCPHSGV8CYZ,12666,37591,Internal Transfer,0,1,1,0,2024-07-28,0,2024-07-28,0,0,1
2019,2024-08-09 14:09:00,CNY,367753.55,69873.17,SWIFT,SMB,Medium,CN,DE,1,YXIEJPLNPL5,ZPGVAEQOWYG,12667,31916,Internal Transfer,0,0,0,0,2024-08-09,0,2024-08-09,0,0,0
4146,2024-10-13 14:51:00,AUD,118440.51,106596.46,WIRE,Corporate,Low,CN,AE,1,KLEHNZ6EBY8,KRWBUAY86Q8,12667,32156,Internal Transfer,0,1,1,0,2024-10-13,0,2024-10-13,0,0,1
7139,2024-11-30 20:07:00,CNY,725681.03,137879.4,WIRE,Corporate,Low,UA,IN,1,HLHGCH3EARZ,LBPKZA8RWHJ,12667,32831,Payroll,0,1,1,0,2024-11-30,0,2024-11-30,0,0,1
4490,2024-02-14 22:58:00,JPY,18737281.16,206110.09,SWIFT,Retail,Low,AU,ES,1,IIELGBI4MR2,CGELINU8H0T,12668,33647,FX Transfer,0,1,1,0,2024-02-14,0,2024-02-14,0,0,1
7828,2024-10-17 07:24:00,INR,13046560.66,208744.97,WIRE,Retail,Medium,IT,RU,1,CAAAGBOLKUD,UAXQCHLOS2D,12668,28705,Remittance,0,1,1,1,2024-10-17,0,2024-10-17,0,0,1
786,2025-07-23 08:26:00,GBP,132958.29,228688.26,ACH,Retail,High,ES,CN,1,WAWTESKS399,QVKDCHJA50N,12669,20789,Payroll,0,1,1,0,2025-07-23,0,2025-07-23,0,0,1
5082,2024-03-11 04:29:00,CAD,126487.77,126487.77,ACH,Retail,Low,ES,DE,1,XSABNLXDH19,EAXVAUVVIPH,12672,22526,Vendor Settlement,0,1,1,0,2024-03-11,0,2024-03-11,0,0,1
127,2024-04-03 04:07:00,JPY,2848286.12,31331.15,SWIFT,Retail,Medium,TR,SA,1,FTZPGBC3UZA,HQAICAHL0XO,12672,35261,Payroll,0,0,0,0,2024-04-03,0,2024-04-03,0,0,0
7802,2025-02-14 08:57:00,INR,12047063.65,192753.02,SWIFT,SMB,Low,HK,IE,1,BLMLIT0EXQ5,TYRNZA4RZ77,12673,29628,FX Transfer,0,1,1,0,2025-02-14,0,2025-02-14,0,0,1
3372,2025-05-11 04:14:00,GBP,157457.55,270826.99,ACH,SMB,Low,IT,GB,1,VQXFDEBNFVI,OLLFUA7CQ69,12673,22560,Invoice Payment,0,1,1,0,2025-05-11,0,2025-05-11,0,0,1
9317,2024-10-09 17:45:00,EUR,59322.64,87204.28,SWIFT,Retail,Low,GB,AE,1,YQJVRUMM5U6,JGAQGB5ODHB,12674,32351,Payroll,0,0,1,0,2024-10-09,0,2024-10-09,0,0,1
9923,2025-05-27 23:59:00,CAD,130641.33,130641.33,SWIFT,Corporate,Medium,RU,DE,1,PEHASGU2VHV,IAYKDK8IJ65,12674,25127,Loan Repayment,0,1,1,0,2025-05-27,0,2025-05-27,0,0,1
3302,2024-02-08 17:17:00,CAD,16766.81,16766.81,RTP,Corporate,High,BR,IE,1,ECJOBRGXQLS,YCGQFRXMTYC,12675,21495,Internal Transfer,0,0,0,0,2024-02-08,0,2024-02-08,0,0,0
2349,2024-02-20 21:11:00,USD,146225.6,197404.56,WIRE,Retail,Low,UA,NZ,1,COMGGBCZEPC,IDXZBREM8AZ,12675,24199,Invoice Payment,0,1,1,0,2024-02-20,0,2024-02-20,0,0,1
2703,2024-02-14 03:18:00,AUD,96963.24,87266.92,SWIFT,Retail,Medium,AU,PL,1,CQRHPL9A9GD,DHMBTRON96J,12679,21323,Invoice Payment,0,0,1,0,2024-02-14,0,2024-02-14,0,0,1
4671,2024-04-14 12:09:00,CNY,742249.37,141027.38,SWIFT,Retail,Low,DE,SG,1,LXKWDKHL6IW,PFXQGBX5GJO,12679,20429,Internal Transfer,0,1,1,0,2024-04-14,0,2024-04-14,0,0,1
938,2025-02-19 08:59:00,GBP,40266.54,69258.45,ACH,SMB,Low,AR,HK,1,PHJANZDVRE0,DMBHUAJVNBX,12679,37038,Loan Repayment,0,0,0,0,2025-02-19,0,2025-02-19,0,0,0
3800,2025-08-16 15:05:00,JPY,7506417.46,82570.59,SWIFT,Corporate,Low,IN,ZA,1,KOVJPLOIRIN,OIOBAEQNEJW,12679,36844,Invoice Payment,0,0,1,0,2025-08-16,0,2025-08-16,0,0,1
9018,2025-03-12 18:03:00,USD,20289.21,27390.43,SWIFT,Corporate,Low,DE,SA,1,HHWAJPS1WFE,LFRBUST7RIE,12680,26552,Tax Payment,0,0,0,0,2025-03-12,0,2025-03-12,0,0,0
350,2024-04-05 01:02:00,JPY,318472.41,3503.2,ACH,Retail,Low,DE,GB,1,MWUBNZ8P2HV,BMRHDEUSZRN,12682,37870,Payroll,0,0,0,0,2024-04-05,0,2024-04-05,0,0,0
7693,2024-08-11 10:12:00,INR,3385812.66,54173.0,SWIFT,Retail,Low,DK,FR,1,KWMWIN5FK5W,MNGKPLRDVE5,12683,24642,Invoice Payment,0,0,0,0,2024-08-11,0,2024-08-11,0,0,0
3973,2025-01-23 00:49:00,CAD,89141.03,89141.03,ACH,Corporate,Low,BR,CN,1,ACQWCNIIJPK,KUJXITP526F,12683,21766,FX Transfer,0,0,1,0,2025-01-23,0,2025-01-23,0,0,1
9111,2024-08-16 22:02:00,JPY,14722481.22,161947.29,WIRE,SMB,Low,US,NZ,1,SLESAUMWDO3,BYOOCHZW4EI,12684,25982,Remittance,0,1,1,0,2024-08-16,0,2024-08-16,0,0,1
863,2024-08-10 22:14:00,USD,121.54,164.08,SWIFT,Retail,Low,CH,HK,1,LDSNRUIBYVM,GSUDJPJI8UU,12685,24817,Remittance,0,0,0,0,2024-08-10,0,2024-08-10,0,0,0
1187,2025-04-06 16:46:00,CNY,1057939.53,201008.51,SWIFT,Retail,Low,NO,NZ,1,EVHLHKGPIJ9,NWRBINMNGLY,12685,33061,FX Transfer,0,1,1,0,2025-04-06,0,2025-04-06,0,0,1
565,2024-03-01 03:04:00,JPY,5944024.91,65384.27,SEPA,SMB,Low,AE,AU,1,RAPIDKPA47D,IFOTAR90UTT,12686,28552,Internal Transfer,0,0,0,0,2024-03-01,0,2024-03-01,0,0,0
3837,2024-05-19 05:45:00,INR,11145312.3,178325.0,SWIFT,SMB,Low,IT,AE,1,NFDMSAVQA27,NAVXPLQHLAO,12686,33692,Tax Payment,0,1,1,0,2024-05-19,0,2024-05-19,0,0,1
5524,2024-10-18 12:16:00,CAD,120735.75,120735.75,ACH,Retail,Low,CH,NL,1,BJSRDE7AI6M,MVBHMXC1ZRD,12686,32803,FX Transfer,0,1,1,0,2024-10-18,0,2024-10-18,0,0,1
5903,2025-05-22 05:07:00,EUR,10662.56,15673.96,SWIFT,SMB,Medium,IN,MX,1,VMKOJPF2RY2,ISGJHKPF2PT,12686,38309,Tax Payment,0,0,0,0,2025-05-22,0,2025-05-22,0,0,0
4579,2025-08-29 20:40:00,EUR,146185.0,214891.95,SWIFT,Retail,Low,ZA,CH,1,URBJSGDD5MX,FBEIBROS9L6,12688,30032,Tax Payment,0,1,1,0,2025-08-29,0,2025-08-29,0,0,1
9458,2024-12-22 14:09:00,CNY,224462.39,42647.85,SWIFT,Corporate,Low,IN,IT,1,HTCHCHFPDKC,KZIDZACWD0S,12689,31841,Loan Repayment,0,0,0,0,2024-12-22,0,2024-12-22,0,0,0
3708,2024-08-12 19:47:00,USD,3525.02,4758.78,WIRE,Private Banking,Low,HK,SG,1,FTESNORWRFQ,TNJTCH0K4Z5,12690,32294,Tax Payment,0,0,0,0,2024-08-12,0,2024-08-12,0,0,0
2234,2024-02-18 02:53:00,CAD,58795.56,58795.56,SWIFT,Corporate,Low,CH,DE,1,SHOCPLS3OE2,TLZLSGEIISJ,12691,34173,Tax Payment,0,0,0,0,2024-02-18,0,2024-02-18,0,0,0
755,2024-01-28 14:58:00,USD,119624.64,161493.26,ACH,Corporate,Medium,NO,HK,1,CHSRCHS5D17,FSERUA6W5MK,12692,27883,Remittance,0,1,1,0,2024-01-28,0,2024-01-28,0,0,1
1866,2024-04-05 22:59:00,EUR,178247.17,262023.34,ACH,Private Banking,Low,AE,CN,1,BLBYUAR1AZF,OSWSDKZD50W,12692,21530,Payroll,0,1,1,0,2024-04-05,0,2024-04-05,0,0,1
7578,2024-06-29 22:19:00,AUD,95763.37,86187.03,RTP,SMB,Low,AR,MX,1,EPDXFRERJ9C,PDVAIEYPFDA,12693,27941,FX Transfer,0,0,1,0,2024-06-29,0,2024-06-29,0,0,1
5453,2024-04-02 01:18:00,INR,10857897.04,173726.35,RTP,Retail,Medium,HK,IN,1,WTKANLXJX6D,XNDBINH8M9K,12694,21376,Vendor Settlement,0,1,1,0,2024-04-02,0,2024-04-02,0,0,1
4246,2024-02-03 06:52:00,JPY,2181721.13,23998.93,ACH,Corporate,Low,RU,NO,1,JJAQNLWPY0Z,JHSBDKJWD4C,12695,27151,Vendor Settlement,0,0,0,0,2024-02-03,0,2024-02-03,0,0,0
9532,2024-12-07 22:33:00,INR,11386116.68,182177.87,ACH,Retail,High,MX,IE,1,RTESARWZ00A,ITJRSARTA28,12696,38083,Loan Repayment,0,1,1,0,2024-12-07,0,2024-12-07,0,0,1
9247,2025-07-03 06:15:00,CAD,5998.85,5998.85,SWIFT,Retail,Medium,NZ,NZ,0,NVVUCH461KW,KDNWES5X6MO,12696,32184,Internal Transfer,0,0,0,0,2025-07-03,0,2025-07-03,0,0,0
554,2025-01-31 07:45:00,CNY,134596.5,25573.33,ACH,Corporate,Low,ZA,CN,1,NDMDIELGG09,KSMFJPL5YAH,12697,32612,Tax Payment,0,0,0,0,2025-01-31,0,2025-01-31,0,0,0
2944,2025-05-13 23:23:00,AUD,12684.01,11415.61,SWIFT,SMB,Low,IE,CN,1,DCWAHKK68JO,CIQZIT7BBF6,12697,30078,Remittance,0,0,0,0,2025-05-13,0,2025-05-13,0,0,0
5309,2024-01-03 06:07:00,CAD,110886.01,110886.01,SWIFT,Retail,Medium,TR,CA,1,BBERBR9L5C5,EZAWSEGNSWR,12699,28770,Internal Transfer,0,1,1,0,2024-01-03,0,2024-01-03,0,0,1
1826,2024-01-29 05:17:00,EUR,125011.26,183766.55,SWIFT,Retail,Low,US,TR,1,FQXDHKTXN4Z,GLCJAREVKOX,12699,34348,Internal Transfer,0,1,1,0,2024-01-29,0,2024-01-29,0,0,1
8738,2024-09-22 01:45:00,JPY,10316765.01,113484.42,SWIFT,Corporate,Low,TR,ZA,1,BYKHTRQXHUK,ZFCOIN0JKLJ,12699,33738,Remittance,0,1,1,0,2024-09-22,0,2024-09-22,0,0,1
4915,2024-03-06 18:00:00,AUD,77270.94,69543.85,ACH,SMB,Low,BR,ZA,1,DVRNINA5L58,KKZZNZKU4F3,12700,33227,Payroll,0,0,0,0,2024-03-06,0,2024-03-06,0,0,0
8193,2025-06-22 06:01:00,GBP,135011.58,232219.92,SWIFT,Retail,Low,IT,IT,0,QELKZAZ1P2O,QWRSTRPRJ9J,12701,33166,Remittance,0,1,0,0,2025-06-22,0,2025-06-22,0,0,1
2585,2025-05-21 12:16:00,CNY,205771.36,39096.56,SWIFT,Corporate,Low,SG,US,1,UJWVNL7XUGJ,SQRXUSV8YSB,12702,27667,Payroll,0,0,0,0,2025-05-21,0,2025-05-21,0,0,0
3544,2025-01-27 20:34:00,CAD,124868.61,124868.61,SWIFT,Retail,High,DK,FR,1,USWJNZPUX25,OPYVNZZQIDW,12703,33781,Tax Payment,0,1,1,0,2025-01-27,0,2025-01-27,0,0,1
4726,2024-08-26 16:15:00,INR,14248111.17,227969.78,SEPA,SMB,Low,UA,NO,1,VBJKSARZQ3O,OEDSNL87HB5,12705,27358,FX Transfer,0,1,1,0,2024-08-26,0,2024-08-26,0,0,1
6461,2024-02-20 19:59:00,EUR,56828.08,83537.28,SWIFT,Retail,Low,NO,IN,1,HWQRARTF9TA,GXAYZAZQ7P5,12707,21061,FX Transfer,0,0,1,0,2024-02-20,0,2024-02-20,0,0,1
8462,2024-09-09 01:05:00,EUR,24756.01,36391.33,SWIFT,Retail,Low,SE,IT,1,ZSKZCHFABKD,QVJJUAV0A97,12707,29488,Payroll,0,0,0,0,2024-09-09,0,2024-09-09,0,0,0
9499,2025-07-26 23:51:00,JPY,19496240.59,214458.65,SWIFT,Retail,Low,CN,CH,1,JMNOUA75Z43,RJUGDK0JJXF,12708,21228,Invoice Payment,0,1,1,0,2025-07-26,0,2025-07-26,0,0,1
2769,2024-03-09 19:45:00,JPY,3300600.77,36306.61,SEPA,Retail,Medium,IT,RU,1,AEHXCAE3IYD,SSQCUAU74KE,12709,37091,Tax Payment,0,0,0,1,2024-03-09,0,2024-03-09,0,0,1
8457,2024-12-11 23:51:00,GBP,26678.69,45887.35,WIRE,Retail,Medium,GB,AU,1,CLBANLJNLX2,JFHDZATXUYM,12709,24859,Vendor Settlement,0,0,0,0,2024-12-11,0,2024-12-11,0,0,0
9102,2025-07-25 11:22:00,CNY,801956.99,152371.83,SWIFT,Retail,Low,SE,JP,1,AJZHPLOBJQX,CGWTAEKD83L,12712,23131,Tax Payment,0,1,1,0,2025-07-25,0,2025-07-25,0,0,1
7843,2024-09-09 08:57:00,USD,178559.85,241055.8,ACH,Retail,Low,US,GB,1,ZOOKGBYQI8W,FRFCDKGLIWZ,12714,28143,Vendor Settlement,0,1,1,0,2024-09-09,0,2024-09-09,0,0,1
1980,2025-07-06 08:21:00,AUD,90770.27,81693.24,SWIFT,SMB,Low,RU,HK,1,WBFPAUIBQQI,YODUNOPFLUB,12714,30320,Vendor Settlement,0,0,1,0,2025-07-06,0,2025-07-06,0,0,1
6882,2024-02-29 13:18:00,AUD,67067.69,60360.92,WIRE,Retail,Low,FR,ES,1,LGGHCAM87YH,GLWWTR9LMF4,12716,24811,Invoice Payment,0,0,0,0,2024-02-29,0,2024-02-29,0,0,0
9791,2024-05-25 09:31:00,CNY,645450.6,122635.61,WIRE,Retail,Low,CN,AR,1,IVUVBRZVIHU,MHZMTRNJOVQ,12720,39853,Loan Repayment,0,1,1,0,2024-05-25,0,2024-05-25,0,0,1
4767,2024-11-19 10:07:00,USD,60173.09,81233.67,SWIFT,Retail,Low,SG,PL,1,BFXOCHN7FM6,SIXCITI0E41,12720,30913,Vendor Settlement,0,0,1,0,2024-11-19,0,2024-11-19,0,0,1
8167,2024-07-26 03:50:00,EUR,108869.92,160038.78,WIRE,Retail,Low,AU,IN,1,ETRQIT8XCW5,NFIDNOWUXBE,12722,37528,Loan Repayment,0,1,1,0,2024-07-26,0,2024-07-26,0,0,1
6995,2025-02-06 04:47:00,JPY,14111868.57,155230.55,SWIFT,Retail,Medium,ES,IE,1,ZXRTIN55ZHC,IGDCUSQ0G3J,12723,36132,Invoice Payment,0,1,1,0,2025-02-06,0,2025-02-06,0,0,1
4076,2025-02-18 14:08:00,CAD,28162.88,28162.88,SEPA,Retail,Medium,IE,US,1,KVYXCHY0D92,CDXDFRGBZW9,12724,26005,Internal Transfer,0,0,0,0,2025-02-18,0,2025-02-18,0,0,0
9306,2024-02-03 03:21:00,EUR,149529.4,219808.22,SEPA,SMB,Low,UA,PL,1,PMCRBRLJ3JX,GFWFFRY81ZI,12726,22600,Payroll,0,1,1,0,2024-02-03,0,2024-02-03,0,0,1
2090,2025-02-06 07:38:00,AUD,132674.29,119406.86,ACH,SMB,Medium,CA,RU,1,FVITNLTZJHH,UKMJTRT4IS7,12726,29558,Remittance,0,1,1,1,2025-02-06,0,2025-02-06,0,0,1
6640,2025-06-27 04:00:00,CAD,6045.81,6045.81,ACH,Retail,Low,TR,AU,1,HAPGINIFOQL,TJXVNLFOXUG,12727,33128,Tax Payment,0,0,0,0,2025-06-27,0,2025-06-27,0,0,0
5303,2024-11-03 15:14:00,JPY,19411251.72,213523.77,SWIFT,Retail,Low,AE,JP,1,UJGSITTKBVC,TBRHDE01MXF,12728,28794,Payroll,0,1,1,0,2024-11-03,0,2024-11-03,0,0,1
391,2025-03-01 20:52:00,CAD,4015.03,4015.03,ACH,Retail,Low,ES,HK,1,GNYGCAVJPSN,OCKZHK3UKOA,12730,38629,Payroll,0,0,0,0,2025-03-01,0,2025-03-01,0,0,0
4069,2025-02-20 12:57:00,USD,152230.35,205510.97,SWIFT,Retail,Low,FR,DE,1,BHUJDEJWBG8,QMMWMXWR74Q,12731,30850,Remittance,0,1,1,0,2025-02-20,0,2025-02-20,0,0,1
8668,2024-12-15 05:13:00,CAD,11087.32,11087.32,ACH,Corporate,Low,DK,NZ,1,FSHLINMUZ3D,PDRSAR696PT,12734,38262,Remittance,0,0,0,0,2024-12-15,0,2024-12-15,0,0,0
8286,2024-11-14 15:56:00,JPY,17421887.95,191640.77,SEPA,Corporate,Low,MX,BR,1,DOSHDEUMWZN,BRJUIN94HVZ,12736,23896,Tax Payment,0,1,1,0,2024-11-14,0,2024-11-14,0,0,1
6480,2025-01-13 10:37:00,CNY,1075197.09,204287.45,RTP,Private Banking,Medium,UA,NZ,1,NGPDITAUJMQ,LPEUNLADUT6,12736,31114,Invoice Payment,0,1,1,0,2025-01-13,0,2025-01-13,0,0,1
4468,2024-07-26 07:34:00,AUD,140646.45,126581.81,SWIFT,Retail,Low,SG,NL,1,CVSUPL6JQ9S,SXWFFRCAEZB,12737,20863,Tax Payment,0,1,1,0,2024-07-26,0,2024-07-26,0,0,1
4528,2025-01-01 13:20:00,INR,11027798.05,176444.77,WIRE,Retail,Low,JP,NZ,1,UWGNARMA49O,ZBMNESGVP8I,12738,21852,Loan Repayment,0,1,1,0,2025-01-01,0,2025-01-01,0,0,1
